"","Date","JDAY","Temperature","Specific Conductivity","TDS"
"253",2018-09-10,253,15.3412395833333,123.326958333333,73.996175
"254",2018-09-11,254,16.0254375,125.447583333333,75.26855
"255",2018-09-12,255,15.61903125,125.836135416667,75.50168125
"256",2018-09-13,256,15.7047708333333,125.767302083333,75.46038125
"257",2018-09-14,257,15.7581770833333,127.507333333333,76.5044
"258",2018-09-15,258,15.6919895833333,126.772239583333,76.06334375
"259",2018-09-16,259,15.86309375,126.567020833333,75.9402125
"260",2018-09-17,260,16.26865625,127.1225625,76.2735375
"261",2018-09-18,261,15.417625,124.688614583333,74.81316875
"262",2018-09-19,262,15.070625,121.334125,72.800475
"263",2018-09-20,263,15.06059375,120.966854166667,72.5801125
"264",2018-09-21,264,16.3955,127.605479166667,76.5632875
"265",2018-09-22,265,17.3720208333333,142.409875,85.445925
"266",2018-09-23,266,15.7709895833333,129.4600625,77.6760375
"267",2018-09-24,267,14.6319583333333,125.16853125,75.10111875
"268",2018-09-25,268,15.2343125,125.757375,75.454425
"269",2018-09-26,269,16.9994166666667,138.258291666667,82.954975
"270",2018-09-27,270,15.1230208333333,134.3000625,80.5800375
"271",2018-09-28,271,15.0514270833333,128.4518125,77.0710875
"272",2018-09-29,272,15.6504166666667,131.122083333333,78.67325
"273",2018-09-30,273,15.5069270833333,131.845177083333,79.10710625
"274",2018-10-01,274,14.9515416666667,130.72871875,78.43723125
"275",2018-10-02,275,14.8524583333333,127.43778125,76.46266875
"276",2018-10-03,276,15.1904895833333,129.116239583333,77.46974375
"277",2018-10-04,277,16.261375,136.280052083333,81.76803125
"278",2018-10-05,278,15.0060520833333,133.3535625,80.0121375
"279",2018-10-06,279,15.58275,133.393677083333,80.03620625
"280",2018-10-07,280,15.87996875,138.170197916667,82.90211875
"281",2018-10-08,281,14.7104895833333,130.692864583333,78.41571875
"282",2018-10-09,282,16.8323020833333,143.18659375,85.91195625
"283",2018-10-10,283,17.3349375,145.358072916667,87.21484375
"284",2018-10-11,284,15.50796875,136.908916666667,82.14535
"285",2018-10-12,285,15.9604166666667,138.316479166667,82.9898875
"286",2018-10-13,286,16.9756875,145.747770833333,87.4486625
"287",2018-10-14,287,16.6155208333333,146.369729166667,87.8218375
"288",2018-10-15,288,15.91384375,145.070760416667,87.04245625
"289",2018-10-16,289,15.90978125,146.461645833333,87.8769875
"290",2018-10-17,290,15.51278125,146.29225,87.77535
"291",2018-10-18,291,14.8332083333333,146.432041666667,87.859225
"292",2018-10-19,292,14.3324583333333,146.30053125,87.78031875
"293",2018-10-20,293,14.0464166666667,146.419291666667,87.851575
"294",2018-10-21,294,13.6829166666667,146.51909375,87.91145625
"295",2018-10-22,295,13.14975,146.468770833333,87.8812625
"296",2018-10-23,296,12.9004583333333,146.694708333333,88.016825
"297",2018-10-24,297,12.66234375,146.897135416667,88.13828125
"298",2018-10-25,298,12.2861041666667,147.211697916667,88.32701875
"299",2018-10-26,299,11.8200833333333,147.444208333333,88.466525
"300",2018-10-27,300,11.4028541666667,148.8456875,89.3074125
"301",2018-10-28,301,11.08278125,149.121135416667,89.47268125
"302",2018-10-29,302,11.0360520833333,149.227791666667,89.536675
"303",2018-10-30,303,10.8448229166667,149.25746875,89.55448125
"304",2018-10-31,304,10.6853645833333,149.550666666667,89.7304
"305",2018-11-01,305,10.6973958333333,149.24084375,89.54450625
"306",2018-11-02,306,10.9703958333333,148.112864583333,88.86771875
"307",2018-11-03,307,11.1012708333333,147.513114583333,88.50786875
"308",2018-11-04,308,10.8115416666667,147.56240625,88.53744375
"309",2018-11-05,309,10.5956041666667,148.364302083333,89.01858125
"310",2018-11-06,310,10.5319791666667,148.760635416667,89.25638125
"311",2018-11-07,311,10.5797291666667,148.706510416667,89.22390625
"312",2018-11-08,312,10.50353125,148.726697916667,89.23601875
"313",2018-11-09,313,10.32278125,148.737708333333,89.242625
"314",2018-11-10,314,10.1344375,148.0213125,88.8127875
"315",2018-11-11,315,9.75123958333333,147.65,88.59
"316",2018-11-12,316,9.61972916666667,147.5615,88.5369
"317",2018-11-13,317,9.52423958333333,147.417395833333,88.4504375
"318",2018-11-14,318,NA,147.47621875,88.48573125
"319",2018-11-15,319,NA,147.288208333333,88.372925
"320",2018-11-16,320,NA,147.011697916667,88.20701875
"321",2018-11-17,321,NA,146.924875,88.154925
"322",2018-11-18,322,NA,146.9191875,88.1515125
