,Date,Day,Specific Conductivity,Temperature,TDS
1,1/1/2009,1,117.3385833,2.018447917,70.40315
2,1/2/2009,2,117.8513542,1.456229167,70.7108125
3,1/3/2009,3,118.0199479,1.321885417,70.81196875
4,1/4/2009,4,118.2073125,1.200583333,70.9243875
5,1/5/2009,5,118.3754792,1.2116875,71.0252875
6,1/6/2009,6,119.4653229,1.0304375,71.67919375
7,1/7/2009,7,118.7226875,1.232552083,71.2336125
8,1/8/2009,8,119.1220729,1.268958333,71.47324375
9,1/9/2009,9,119.2656979,0.844197917,71.55941875
10,1/10/2009,10,119.3771979,0.707729167,71.62631875
11,1/11/2009,11,118.837625,0.789677083,71.302575
12,1/12/2009,12,118.4627604,0.890072917,71.07765625
13,1/13/2009,13,118.0998854,1.011875,70.85993125
14,1/14/2009,14,118.4658229,1.057833333,71.07949375
15,1/15/2009,15,118.687,1.136020833,71.2122
16,1/16/2009,16,119.2988438,1.19146875,71.57930625
17,1/17/2009,17,119.7947917,1.245989583,71.876875
18,1/18/2009,18,119.8074896,1.284854167,71.88449375
19,1/19/2009,19,120.1330729,1.309291667,72.07984375
20,1/20/2009,20,120.4871667,1.3343125,72.2923
21,1/21/2009,21,121.2118958,1.330802083,72.7271375
22,1/22/2009,22,121.6083229,1.343333333,72.96499375
23,1/23/2009,23,121.5846354,1.39009375,72.95078125
24,1/24/2009,24,122.0034688,1.356979167,73.20208125
25,1/25/2009,25,121.748625,1.353885417,73.049175
26,1/26/2009,26,121.6245833,1.375322917,72.97475
27,1/27/2009,27,121.6404271,1.380416667,72.98425625
28,1/28/2009,28,121.3701771,1.387197917,72.82210625
29,1/29/2009,29,121.214375,1.403177083,72.728625
30,1/30/2009,30,121.0806667,1.411114583,72.6484
31,1/31/2009,31,121.1997813,1.409979167,72.71986875
32,2/1/2009,32,121.3610208,1.43928125,72.8166125
33,2/2/2009,33,120.9202917,1.443916667,72.552175
34,2/3/2009,34,120.9180104,1.464020833,72.55080625
35,2/4/2009,35,120.78,1.45828125,72.468
36,2/5/2009,36,120.7330833,1.443479167,72.43985
37,2/6/2009,37,120.6410521,1.479072917,72.38463125
38,2/7/2009,38,120.9431146,1.481302083,72.56586875
39,2/8/2009,39,121.0436875,1.495354167,72.6262125
40,2/9/2009,40,120.9028438,1.537104167,72.54170625
41,2/10/2009,41,120.8436042,1.589479167,72.5061625
42,2/11/2009,42,121.0161979,1.638895833,72.60971875
43,2/12/2009,43,121.5265521,1.667916667,72.91593125
44,2/13/2009,44,121.6284375,1.71428125,72.9770625
45,2/14/2009,45,121.5231771,1.76134375,72.91390625
46,2/15/2009,46,121.6897917,1.833916667,73.013875
47,2/16/2009,47,121.7448125,1.929427083,73.0468875
48,2/17/2009,48,121.7852396,2.004479167,73.07114375
49,2/18/2009,49,121.9194479,2.067625,73.15166875
50,2/19/2009,50,122.2316354,2.109239583,73.33898125
51,2/20/2009,51,122.3404583,2.1254375,73.404275
52,2/21/2009,52,122.219125,2.211364583,73.331475
53,2/22/2009,53,122.2403958,2.265104167,73.3442375
54,2/23/2009,54,122.4674063,2.2671875,73.48044375
55,2/24/2009,55,121.9957708,2.326885417,73.1974625
56,2/25/2009,56,122.0009896,2.432739583,73.20059375
57,2/26/2009,57,122.0541354,2.471552083,73.23248125
58,2/27/2009,58,123.9836042,2.5733125,74.3901625
59,2/28/2009,59,125.6350521,2.94853125,75.38103125
60,3/1/2009,60,125.8715,NA,75.5229
61,3/2/2009,61,125.5989792,NA,75.3593875
62,3/3/2009,62,125.8811563,NA,75.52869375
63,3/4/2009,63,126.2378542,NA,75.7427125
64,3/5/2009,64,126.1227083,NA,75.673625
65,3/6/2009,65,129.0412604,NA,77.42475625
66,3/7/2009,66,131.4640104,NA,78.87840625
67,3/8/2009,67,131.6902283,NA,79.01413696
68,3/9/2009,68,131.7246771,NA,79.03480625
69,3/10/2009,69,131.7244375,2.69140625,79.0346625
70,3/11/2009,70,132.2483646,2.738083333,79.34901875
71,3/12/2009,71,132.5092396,2.773364583,79.50554375
72,3/13/2009,72,132.7878229,2.89259375,79.67269375
73,3/14/2009,73,132.7653438,3.01253125,79.65920625
74,3/15/2009,74,132.7789479,3.137947917,79.66736875
75,3/16/2009,75,132.092,3.279489583,79.2552
76,3/17/2009,76,131.3982188,3.44365625,78.83893125
77,3/18/2009,77,132.8539063,3.4554375,79.71234375
78,3/19/2009,78,133.2544688,3.51596875,79.95268125
79,3/20/2009,79,132.9508958,3.632458333,79.7705375
80,3/21/2009,80,132.5009375,3.7428125,79.5005625
81,3/22/2009,81,133.2694271,3.806104167,79.96165625
82,3/23/2009,82,133.1550104,3.755458333,79.89300625
83,3/24/2009,83,137.6873125,3.66721875,82.6123875
84,3/25/2009,84,139.1021354,3.667677083,83.46128125
85,3/26/2009,85,139.2013333,3.712885417,83.5208
86,3/27/2009,86,138.8034375,3.96671875,83.2820625
87,3/28/2009,87,138.9811979,4.16846875,83.38871875
88,3/29/2009,88,139.0570417,4.142802083,83.434225
89,3/30/2009,89,139.6826146,4.060520833,83.80956875
90,3/31/2009,90,139.0443021,4.247604167,83.42658125
91,4/1/2009,91,139.7960521,4.373010417,83.87763125
92,4/2/2009,92,139.3910104,4.50996875,83.63460625
93,4/3/2009,93,139.2578958,4.741572917,83.5547375
94,4/4/2009,94,139.6286771,4.979010417,83.77720625
95,4/5/2009,95,139.1436354,5.391854167,83.48618125
96,4/6/2009,96,139.7554688,5.418677083,83.85328125
97,4/7/2009,97,139.6123021,5.4425,83.76738125
98,4/8/2009,98,140.9385104,5.368135417,84.56310625
99,4/9/2009,99,140.5411667,5.48328125,84.3247
100,4/10/2009,100,139.8482292,5.968145833,83.9089375
101,4/11/2009,101,139.6665313,5.896197917,83.79991875
102,4/12/2009,102,139.8928333,5.73128125,83.9357
103,4/13/2009,103,138.8762708,6.043135417,83.3257625
104,4/14/2009,104,138.1828229,5.942947917,82.90969375
105,4/15/2009,105,138.2858333,6.022166667,82.9715
106,4/16/2009,106,138.5273542,6.013979167,83.1164125
107,4/17/2009,107,138.7745625,6.591677083,83.2647375
108,4/18/2009,108,139.17225,7.31721875,83.50335
109,4/19/2009,109,138.8494271,7.08134375,83.30965625
110,4/20/2009,110,138.8693854,6.868458333,83.32163125
111,4/21/2009,111,139.8257292,6.647885417,83.8954375
112,4/22/2009,112,141.3714063,7.178666667,84.82284375
113,4/23/2009,113,142.8257708,7.82021875,85.6954625
114,4/24/2009,114,143.2961458,7.914489583,85.9776875
115,4/25/2009,115,144.7773542,NA,86.8664125
116,4/26/2009,116,146.2614479,NA,87.75686875
117,4/27/2009,117,144.8302813,8.713458333,86.89816875
118,4/28/2009,118,144.7569375,9.391979167,86.8541625
119,4/29/2009,119,144.7968958,8.862666667,86.8781375
120,4/30/2009,120,145.441875,NA,87.265125
121,5/1/2009,121,146.8652917,NA,88.119175
122,5/2/2009,122,147.3059271,NA,88.38355625
123,5/3/2009,123,146.48475,10.51105208,87.89085
124,5/4/2009,124,146.4969479,10.59761458,87.89816875
125,5/5/2009,125,146.5764063,NA,87.94584375
126,5/6/2009,126,147.7156667,NA,88.6294
127,5/7/2009,127,148.1083958,10.5645,88.8650375
128,5/8/2009,128,148.0567188,NA,88.83403125
129,5/9/2009,129,147.7030521,NA,88.62183125
130,5/10/2009,130,147.0780729,NA,88.24684375
131,5/11/2009,131,147.6470625,12.68979167,88.5882375
132,5/12/2009,132,148.3703021,NA,89.02218125
133,5/13/2009,133,148.8835208,12.0935625,89.3301125
134,5/14/2009,134,148.1846667,13.62873958,88.9108
135,5/15/2009,135,148.268625,13.45361458,88.961175
136,5/16/2009,136,148.2503229,11.45933333,88.95019375
137,5/17/2009,137,148.5303229,13.46753125,89.11819375
138,5/18/2009,138,148.5340417,NA,89.120425
139,5/19/2009,139,148.8673333,12.4870625,89.3204
140,5/20/2009,140,148.7775313,13.27671875,89.26651875
141,5/21/2009,141,149.0000521,13.79282292,89.40003125
142,5/22/2009,142,152.7526979,13.20929167,91.65161875
143,5/23/2009,143,155.9582396,NA,93.57494375
144,5/24/2009,144,156.0988542,13.49147917,93.6593125
145,5/25/2009,145,156.1205521,12.80927083,93.67233125
146,5/26/2009,146,155.9546875,12.56504167,93.5728125
147,5/27/2009,147,156.0103229,13.08073958,93.60619375
148,5/28/2009,148,155.372625,11.89298958,93.223575
149,5/29/2009,149,154.0492396,12.888625,92.42954375
150,5/30/2009,150,155.3048958,13.75325,93.1829375
151,5/31/2009,151,155.9952396,NA,93.59714375
152,6/1/2009,152,155.99475,14.34390625,93.59685
153,6/2/2009,153,152.5814896,14.95726042,91.54889375
154,6/3/2009,154,148.0549896,NA,88.83299375
155,6/4/2009,155,147.2946875,13.62334375,88.3768125
156,6/5/2009,156,145.7702292,13.34501042,87.4621375
157,6/6/2009,157,144.1420938,13.43214583,86.48525625
158,6/7/2009,158,144.7965521,14.04575,86.87793125
159,6/8/2009,159,144.2010938,13.08996875,86.52065625
160,6/9/2009,160,143.7138542,13.47132292,86.2283125
161,6/10/2009,161,143.0841354,13.30335417,85.85048125
162,6/11/2009,162,142.8347396,13.34677083,85.70084375
163,6/12/2009,163,143.0839792,13.37073958,85.8503875
164,6/13/2009,164,144.2652188,13.38367708,86.55913125
165,6/14/2009,165,144.0788333,13.565,86.4473
166,6/15/2009,166,141.9985,13.16501042,85.1991
167,6/16/2009,167,140.7169896,13.25241667,84.43019375
168,6/17/2009,168,142.1465417,14.45161458,85.287925
169,6/18/2009,169,142.4022917,13.40330208,85.441375
170,6/19/2009,170,139.6284688,13.5878125,83.77708125
171,6/20/2009,171,137.7962188,13.8775,82.67773125
172,6/21/2009,172,136.7006458,12.68379167,82.0203875
173,6/22/2009,173,NA,12.94922917,NA
174,6/23/2009,174,129.1576771,13.75873958,77.49460625
175,6/24/2009,175,130.0744167,13.23690625,78.04465
176,6/25/2009,176,131.1215417,14.27816667,78.672925
177,6/26/2009,177,131.5922396,14.37451042,78.95534375
178,6/27/2009,178,131.5176667,13.69203125,78.9106
179,6/28/2009,179,127.7558854,13.69726042,76.65353125
180,6/29/2009,180,128.9866875,14.56166667,77.3920125
181,6/30/2009,181,129.1459167,13.65394792,77.48755
182,7/1/2009,182,127.5679271,13.79944792,76.54075625
183,7/2/2009,183,126.5357188,13.53776042,75.92143125
184,7/3/2009,184,127.9277083,14.58348958,76.756625
185,7/4/2009,185,131.4965729,NA,78.89794375
186,7/5/2009,186,131.8832292,15.032,79.1299375
187,7/6/2009,187,127.1975313,14.46555208,76.31851875
188,7/7/2009,188,126.2045417,14.46088542,75.722725
189,7/8/2009,189,126.9620833,14.33708333,76.17725
190,7/9/2009,190,125.9367188,14.44327083,75.56203125
191,7/10/2009,191,128.0405208,14.80946875,76.8243125
192,7/11/2009,192,129.6030208,15.44701042,77.7618125
193,7/12/2009,193,130.4926667,15.09042708,78.2956
194,7/13/2009,194,128.6157396,15.39767708,77.16944375
195,7/14/2009,195,127.2005,15.1971875,76.3203
196,7/15/2009,196,127.4213021,15.54869792,76.45278125
197,7/16/2009,197,126.900125,15.530125,76.140075
198,7/17/2009,198,126.4167396,15.04309375,75.85004375
199,7/18/2009,199,123.7258229,15.25369792,74.23549375
200,7/19/2009,200,125.7646563,15.63664583,75.45879375
201,7/20/2009,201,124.5860104,14.97428125,74.75160625
202,7/21/2009,202,122.6218646,14.62463542,73.57311875
203,7/22/2009,203,123.1706875,15.48994792,73.9024125
204,7/23/2009,204,123.4995833,14.69230208,74.09975
205,7/24/2009,205,119.1526979,14.66277083,71.49161875
206,7/25/2009,206,122.2680833,16.0185,73.36085
207,7/26/2009,207,123.5315833,15.88276042,74.11895
208,7/27/2009,208,122.705,15.94876042,73.623
209,7/28/2009,209,122.3598958,15.66653125,73.4159375
210,7/29/2009,210,122.3667396,15.95782292,73.42004375
211,7/30/2009,211,122.0216354,15.88873958,73.21298125
212,7/31/2009,212,121.3956042,16.00854167,72.8373625
213,8/1/2009,213,121.4171563,15.73969792,72.85029375
214,8/2/2009,214,121.25325,15.8313125,72.75195
215,8/3/2009,215,121.5776563,15.98875,72.94659375
216,8/4/2009,216,120.9525,16.20088542,72.5715
217,8/5/2009,217,121.1847917,16.40358333,72.710875
218,8/6/2009,218,119.1242188,16.27807292,71.47453125
219,8/7/2009,219,120.3980625,16.80873958,72.2388375
220,8/8/2009,220,119.0755313,16.50392708,71.44531875
221,8/9/2009,221,119.4564583,16.97229167,71.673875
222,8/10/2009,222,120.1671875,16.71730208,72.1003125
223,8/11/2009,223,117.6888854,16.57445833,70.61333125
224,8/12/2009,224,117.1475625,16.4539375,70.2885375
225,8/13/2009,225,115.9078438,16.15646875,69.54470625
226,8/14/2009,226,118.0491667,16.65334375,70.8295
227,8/15/2009,227,118.1695208,16.52007292,70.9017125
228,8/16/2009,228,116.4923438,16.38615625,69.89540625
229,8/17/2009,229,116.2869583,16.81128125,69.772175
230,8/18/2009,230,116.1722917,17.2435,69.703375
231,8/19/2009,231,116.9555938,16.88052083,70.17335625
232,8/20/2009,232,115.4248021,16.94778125,69.25488125
233,8/21/2009,233,117.7097188,17.72132292,70.62583125
234,8/22/2009,234,116.7137604,16.7158125,70.02825625
235,8/23/2009,235,115.4016354,17.3218125,69.24098125
236,8/24/2009,236,115.1905625,17.02297917,69.1143375
237,8/25/2009,237,114.413625,17.02747917,68.648175
238,8/26/2009,238,116.8384167,17.77802083,70.10305
239,8/27/2009,239,114.1843229,16.7638125,68.51059375
240,8/28/2009,240,112.7642396,16.74070833,67.65854375
241,8/29/2009,241,111.0637813,15.95555208,66.63826875
242,8/30/2009,242,113.3248542,17.09153125,67.9949125
243,8/31/2009,243,115.9961875,16.67622917,69.5977125
244,9/1/2009,244,114.1653021,16.50909375,68.49918125
245,9/2/2009,245,113.9457917,16.66986458,68.367475
246,9/3/2009,246,114.1831979,16.70011458,68.50991875
247,9/4/2009,247,112.8693542,16.44360417,67.7216125
248,9/5/2009,248,113.148375,16.63790625,67.889025
249,9/6/2009,249,110.7010833,15.99586458,66.42065
250,9/7/2009,250,112.6390417,16.60922917,67.583425
251,9/8/2009,251,113.0372708,16.39325,67.8223625
252,9/9/2009,252,109.8167708,15.7421875,65.8900625
253,9/10/2009,253,110.0424896,15.89271875,66.02549375
254,9/11/2009,254,108.4974271,15.45259375,65.09845625
255,9/12/2009,255,107.8441042,15.49805208,64.7064625
256,9/13/2009,256,111.6844479,16.18158333,67.01066875
257,9/14/2009,257,113.9833958,16.46289583,68.3900375
258,9/15/2009,258,113.4451875,16.01096875,68.0671125
259,9/16/2009,259,108.6705417,15.1636875,65.202325
260,9/17/2009,260,109.2838542,15.60279167,65.5703125
261,9/18/2009,261,NA,NA,NA
262,9/19/2009,262,118.7642083,15.64039583,71.258525
263,9/20/2009,263,116.6055313,15.77020833,69.96331875
264,9/21/2009,264,NA,16.96270833,NA
265,9/22/2009,265,NA,NA,NA
266,9/23/2009,266,NA,17.26560417,NA
267,9/24/2009,267,NA,NA,NA
268,9/25/2009,268,NA,NA,NA
269,9/26/2009,269,112.8998125,15.73145833,67.7398875
270,9/27/2009,270,112.9904063,15.31115625,67.79424375
271,9/28/2009,271,121.2255,NA,72.7353
272,9/29/2009,272,122.7309375,NA,73.6385625
273,9/30/2009,273,125.6941667,17.19496875,75.4165
274,10/1/2009,274,124.8136042,16.64646875,74.8881625
275,10/2/2009,275,122.9329271,15.91195833,73.75975625
276,10/3/2009,276,NA,NA,NA
277,10/4/2009,277,114.0398542,14.86659375,68.4239125
278,10/5/2009,278,119.8016354,15.80036458,71.88098125
279,10/6/2009,279,124.5853854,16.21495833,74.75123125
280,10/7/2009,280,123.3611354,15.92702083,74.01668125
281,10/8/2009,281,124.8455625,15.94772917,74.9073375
282,10/9/2009,282,123.7077917,15.47915625,74.224675
283,10/10/2009,283,122.5741771,15.3593125,73.54450625
284,10/11/2009,284,123.3904271,15.26454167,74.03425625
285,10/12/2009,285,123.0824688,14.8934375,73.84948125
286,10/13/2009,286,123.0059167,14.63957292,73.80355
287,10/14/2009,287,122.5177917,14.18901042,73.510675
288,10/15/2009,288,121.6300833,13.61282292,72.97805
289,10/16/2009,289,121.4458646,NA,72.86751875
290,10/17/2009,290,120.7061146,NA,72.42366875
291,10/18/2009,291,121.5772708,11.87457292,72.9463625
292,10/19/2009,292,121.7768542,11.61948958,73.0661125
293,10/20/2009,293,121.7387292,11.65082292,73.0432375
294,10/21/2009,294,119.5653229,11.86355208,71.73919375
295,10/22/2009,295,117.4696875,12.172,70.4818125
296,10/23/2009,296,117.4832917,12.04885417,70.489975
297,10/24/2009,297,119.6385521,11.70484375,71.78313125
298,10/25/2009,298,117.5108229,12.07326042,70.50649375
299,10/26/2009,299,117.5458229,11.96372917,70.52749375
300,10/27/2009,300,117.8538333,11.79884375,70.7123
301,10/28/2009,301,119.4047917,11.5153125,71.642875
302,10/29/2009,302,120.208875,11.28722917,72.125325
303,10/30/2009,303,119.3868229,11.34439583,71.63209375
304,10/31/2009,304,119.2032813,11.51695833,71.52196875
305,11/1/2009,305,118.83526,11.69748,71.301156
306,11/2/2009,306,118.8427083,11.47522917,71.305625
307,11/3/2009,307,119.0275313,11.44095833,71.41651875
308,11/4/2009,308,119.0438125,11.29107292,71.4262875
309,11/5/2009,309,119.2310729,11.13520833,71.53864375
310,11/6/2009,310,119.4117708,10.98077083,71.6470625
311,11/7/2009,311,119.3166146,10.82583333,71.58996875
312,11/8/2009,312,119.4344583,10.67805208,71.660675
313,11/9/2009,313,119.2157813,10.746,71.52946875
314,11/10/2009,314,119.1182708,10.74001042,71.4709625
315,11/11/2009,315,118.9312292,10.6246875,71.3587375
316,11/12/2009,316,118.6498438,10.45288542,71.18990625
317,11/13/2009,317,118.6093125,10.33402083,71.1655875
318,11/14/2009,318,118.0870729,10.25922917,70.85224375
319,11/15/2009,319,118.0697813,10.22311458,70.84186875
320,11/16/2009,320,118.0610938,10.34757292,70.83665625
321,11/17/2009,321,117.9228333,10.25463542,70.7537
322,11/18/2009,322,117.9685,10.11496875,70.7811
323,11/19/2009,323,118.0862604,9.999458333,70.85175625
324,11/20/2009,324,117.9311563,10.151625,70.75869375
325,11/21/2009,325,117.7452292,10.07836458,70.6471375
326,11/22/2009,326,117.7779479,9.9258125,70.66676875
327,11/23/2009,327,117.6421354,9.760625,70.58528125
328,11/24/2009,328,117.1498542,9.724260417,70.2899125
329,11/25/2009,329,116.8613542,9.680802083,70.1168125
330,11/26/2009,330,116.8516042,9.659145833,70.1109625
331,11/27/2009,331,117.0338854,9.573166667,70.22033125
332,11/28/2009,332,117.3324063,9.334572917,70.39944375
333,11/29/2009,333,117.2975729,9.120489583,70.37854375
334,11/30/2009,334,116.1428229,9.04778125,69.68569375
335,12/1/2009,335,115.3474896,8.878885417,69.20849375
336,12/2/2009,336,115.3703854,8.72625,69.22223125
337,12/3/2009,337,115.1559271,8.981760417,69.09355625
338,12/4/2009,338,114.9177292,9.035854167,68.9506375
339,12/5/2009,339,114.8691146,8.822177083,68.92146875
340,12/6/2009,340,114.8758542,8.580083333,68.9255125
341,12/7/2009,341,115.0868438,8.291822917,69.05210625
342,12/8/2009,342,115.1639896,8.01878125,69.09839375
343,12/9/2009,343,115.0308854,7.69521875,69.01853125
344,12/10/2009,344,115.0638021,7.40090625,69.03828125
345,12/11/2009,345,115.3077917,6.737510417,69.184675
346,12/12/2009,346,115.2551563,6.222364583,69.15309375
347,12/13/2009,347,115.1795729,5.97709375,69.10774375
348,12/14/2009,348,115.1375938,5.941,69.08255625
349,12/15/2009,349,115.0034375,5.97890625,69.0020625
350,12/16/2009,350,114.811125,5.720989583,68.886675
351,12/17/2009,351,114.7475104,5.239416667,68.84850625
352,12/18/2009,352,114.9415938,4.827958333,68.96495625
353,12/19/2009,353,115.2630938,4.475677083,69.15785625
354,12/20/2009,354,115.2589688,4.186625,69.15538125
355,12/21/2009,355,115.3702917,3.905604167,69.222175
356,12/22/2009,356,113.5911354,3.484604167,68.15468125
357,12/23/2009,357,112.2285104,NA,67.33710625
358,12/24/2009,358,112.1549271,2.74571875,67.29295625
359,12/25/2009,359,112.2080833,2.824635417,67.32485
360,12/26/2009,360,112.0435313,3.09815625,67.22611875
361,12/27/2009,361,111.9635625,3.236729167,67.1781375
362,12/28/2009,362,112.1458229,3.01309375,67.28749375
363,12/29/2009,363,112.7253438,2.438291667,67.63520625
364,12/30/2009,364,112.8216146,1.846052083,67.69296875
365,12/31/2009,365,112.7888854,1.997260417,67.67333125
366,1/1/2010,366,112.6038958,2.181395833,67.5623375
367,1/2/2010,367,112.7689688,2.203916667,67.66138125
368,1/3/2010,368,113.4126979,1.464916667,68.04761875
369,1/4/2010,369,110.859125,1.18828125,66.515475
370,1/5/2010,370,108.8403229,1.146020833,65.30419375
371,1/6/2010,371,109.0879167,0.998416667,65.45275
372,1/7/2010,372,109.2705729,0.869041667,65.56234375
373,1/8/2010,373,109.3242604,0.892895833,65.59455625
374,1/9/2010,374,109.3643021,0.68396875,65.61858125
375,1/10/2010,375,109.4543229,0.652645833,65.67259375
376,1/11/2010,376,109.7703438,0.637947917,65.86220625
377,1/12/2010,377,109.7133333,0.76690625,65.828
378,1/13/2010,378,110.0782708,0.789427083,66.0469625
379,1/14/2010,379,109.913375,1.00940625,65.948025
380,1/15/2010,380,109.9585729,1.083114583,65.97514375
381,1/16/2010,381,109.9650729,1.110166667,65.97904375
382,1/17/2010,382,109.9225,1.25246875,65.9535
383,1/18/2010,383,110.2196771,1.368791667,66.13180625
384,1/19/2010,384,110.7018333,1.374729167,66.4211
385,1/20/2010,385,110.7730938,1.369916667,66.46385625
386,1/21/2010,386,110.5639167,1.396927083,66.33835
387,1/22/2010,387,110.6274688,1.408177083,66.37648125
388,1/23/2010,388,110.5057083,1.464770833,66.303425
389,1/24/2010,389,110.5479479,1.487572917,66.32876875
390,1/25/2010,390,110.5236146,1.4841875,66.31416875
391,1/26/2010,391,117.4427083,1.60790625,70.465625
392,1/27/2010,392,NA,1.529052083,NA
393,1/28/2010,393,124.4109063,1.50834375,74.64654375
394,1/29/2010,394,124.6571771,1.40925,74.79430625
395,1/30/2010,395,125.5402708,1.286229167,75.3241625
396,1/31/2010,396,126.1586354,1.2691875,75.69518125
397,2/1/2010,397,126.4148854,1.282083333,75.84893125
398,2/2/2010,398,126.5618958,1.320291667,75.9371375
399,2/3/2010,399,126.3215417,1.3916875,75.792925
400,2/4/2010,400,126.0366146,1.445166667,75.62196875
401,2/5/2010,401,126.5623958,1.4729375,75.9374375
402,2/6/2010,402,126.4055729,1.50671875,75.84334375
403,2/7/2010,403,126.4355417,1.554989583,75.861325
404,2/8/2010,404,122.432125,1.587708333,73.459275
405,2/9/2010,405,120.2475938,1.59659375,72.14855625
406,2/10/2010,406,120.999,1.578260417,72.5994
407,2/11/2010,407,121.2963438,1.591833333,72.77780625
408,2/12/2010,408,121.3025,1.611625,72.7815
409,2/13/2010,409,121.9893542,1.641364583,73.1936125
410,2/14/2010,410,122.55375,1.648458333,73.53225
411,2/15/2010,411,122.4904583,1.674895833,73.494275
412,2/16/2010,412,123.4934375,1.658489583,74.0960625
413,2/17/2010,413,123.1040729,1.664510417,73.86244375
414,2/18/2010,414,123.3043125,1.660947917,73.9825875
415,2/19/2010,415,123.4360313,1.637427083,74.06161875
416,2/20/2010,416,123.445,1.646322917,74.067
417,2/21/2010,417,123.445,1.672916667,74.067
418,2/22/2010,418,123.445,1.784145833,74.067
419,2/23/2010,419,123.7667813,1.813229167,74.26006875
420,2/24/2010,420,121.9768958,1.8380625,73.1861375
421,2/25/2010,421,121.9064583,1.858427083,73.143875
422,2/26/2010,422,121.6957396,1.86284375,73.01744375
423,2/27/2010,423,121.7592917,1.875614583,73.055575
424,2/28/2010,424,121.9851979,1.868458333,73.19111875
425,3/1/2010,425,121.492625,1.80621875,72.895575
426,3/2/2010,426,126.3537188,1.888677083,75.81223125
427,3/3/2010,427,130.9181042,1.93559375,78.5508625
428,3/4/2010,428,131.1305,1.978270833,78.6783
429,3/5/2010,429,131.2522604,2.010822917,78.75135625
430,3/6/2010,430,131.2075417,2.092166667,78.724525
431,3/7/2010,431,131.3897188,2.125552083,78.83383125
432,3/8/2010,432,131.2761354,2.212291667,78.76568125
433,3/9/2010,433,131.103125,2.3178125,78.661875
434,3/10/2010,434,130.6605,2.454395833,78.3963
435,3/11/2010,435,130.4752083,2.541395833,78.285125
436,3/12/2010,436,130.4320521,2.60196875,78.25923125
437,3/13/2010,437,130.4009063,2.631270833,78.24054375
438,3/14/2010,438,130.7424348,2.65975,78.44546087
439,3/15/2010,439,130.4965833,2.635333333,78.29795
440,3/16/2010,440,130.5686667,2.717854167,78.3412
441,3/17/2010,441,130.1385625,2.810604167,78.0831375
442,3/18/2010,442,127.1967917,3.1346875,76.318075
443,3/19/2010,443,124.4099792,3.4389375,74.6459875
444,3/20/2010,444,124.2388021,3.697385417,74.54328125
445,3/21/2010,445,124.7230625,4.016270833,74.8338375
446,3/22/2010,446,124.0852917,3.946791667,74.451175
447,3/23/2010,447,124.3086875,3.955083333,74.5852125
448,3/24/2010,448,124.7533229,3.977427083,74.85199375
449,3/25/2010,449,126.1566771,4.3461875,75.69400625
450,3/26/2010,450,124.6070104,4.40475,74.76420625
451,3/27/2010,451,124.0171354,4.2506875,74.41028125
452,3/28/2010,452,124.5109375,4.46034375,74.7065625
453,3/29/2010,453,124.5259792,4.686114583,74.7155875
454,3/30/2010,454,123.9235833,4.65540625,74.35415
455,3/31/2010,455,123.585,4.674166667,74.151
456,4/1/2010,456,123.1451875,4.777510417,73.8871125
457,4/2/2010,457,123.1086667,4.84528125,73.8652
458,4/3/2010,458,122.8456042,5.655760417,73.7073625
459,4/4/2010,459,121.2793229,NA,72.76759375
460,4/5/2010,460,121.2814375,NA,72.7688625
461,4/6/2010,461,120.8983854,7.260239583,72.53903125
462,4/7/2010,462,120.9418958,7.75525,72.5651375
463,4/8/2010,463,121.4120208,6.935208333,72.8472125
464,4/9/2010,464,121.5668854,6.768177083,72.94013125
465,4/10/2010,465,121.2942188,8.2286875,72.77653125
466,4/11/2010,466,121.2839896,8.01334375,72.77039375
467,4/12/2010,467,121.235375,8.113447917,72.741225
468,4/13/2010,468,121.36975,8.0666875,72.82185
469,4/14/2010,469,121.4688646,8.16109375,72.88131875
470,4/15/2010,470,121.538,8.416,72.9228
471,4/16/2010,471,121.8148646,7.935135417,73.08891875
472,4/17/2010,472,121.9943958,7.4641875,73.1966375
473,4/18/2010,473,122.0995938,8.02225,73.25975625
474,4/19/2010,474,121.9218542,8.441208333,73.1531125
475,4/20/2010,475,122.2121563,8.569447917,73.32729375
476,4/21/2010,476,122.2268646,9.223552083,73.33611875
477,4/22/2010,477,122.5338542,9.495333333,73.5203125
478,4/23/2010,478,122.8060625,9.222083333,73.6836375
479,4/24/2010,479,122.9363854,8.9295,73.76183125
480,4/25/2010,480,123.5695625,10.40066667,74.1417375
481,4/26/2010,481,123.3116979,9.708416667,73.98701875
482,4/27/2010,482,123.2125833,8.988927083,73.92755
483,4/28/2010,483,123.8113646,10.238625,74.28681875
484,4/29/2010,484,123.7560313,10.107,74.25361875
485,4/30/2010,485,124.0199583,10.1901875,74.411975
486,5/1/2010,486,124.2782604,10.40075,74.56695625
487,5/2/2010,487,124.5591146,10.49870833,74.73546875
488,5/3/2010,488,125.1992083,NA,75.119525
489,5/4/2010,489,125.4427604,NA,75.26565625
490,5/5/2010,490,124.9256563,11.67611458,74.95539375
491,5/6/2010,491,125.2822813,NA,75.16936875
492,5/7/2010,492,125.5624271,13.46154167,75.33745625
493,5/8/2010,493,125.1487604,NA,75.08925625
494,5/9/2010,494,125.7724479,13.55727083,75.46346875
495,5/10/2010,495,125.8865313,12.50820833,75.53191875
