"","Date","JDAY","Temperature","Specific Conductivity","TDS"
"171",2017-06-20,171,14.71159375,156.64278125,93.98566875
"172",2017-06-21,172,14.672875,157.063989583333,94.23839375
"173",2017-06-22,173,14.4130520833333,157.688958333333,94.613375
"174",2017-06-23,174,14.8501875,158.70425,95.22255
"175",2017-06-24,175,15.1513020833333,158.127072916667,94.87624375
"176",2017-06-25,176,14.9847083333333,158.061864583333,94.83711875
"177",2017-06-26,177,15.1897604166667,157.87075,94.72245
"178",2017-06-27,178,14.9151145833333,157.689291666667,94.613575
"179",2017-06-28,179,15.28290625,157.41028125,94.44616875
"180",2017-06-29,180,14.86234375,156.958083333333,94.17485
"181",2017-06-30,181,14.96425,157.077927083333,94.24675625
"182",2017-07-01,182,15.6363854166667,157.70015625,94.62009375
"183",2017-07-02,183,15.4872083333333,157.4188125,94.4512875
"184",2017-07-03,184,15.4081666666667,157.653302083333,94.59198125
"185",2017-07-04,185,14.9281145833333,157.59265625,94.55559375
"186",2017-07-05,186,15.1489791666667,158.2798125,94.9678875
"187",2017-07-06,187,15.6950520833333,158.80303125,95.28181875
"188",2017-07-07,188,14.6826458333333,157.552010416667,94.53120625
"189",2017-07-08,189,15.9370833333333,159.986364583333,95.99181875
"190",2017-07-09,190,15.9706145833333,159.017739583333,95.41064375
"191",2017-07-10,191,15.9071354166667,158.99234375,95.39540625
"192",2017-07-11,192,15.24834375,158.290604166667,94.9743625
"193",2017-07-12,193,15.5529895833333,159.01796875,95.41078125
"194",2017-07-13,194,14.51890625,158.296729166667,94.9780375
"195",2017-07-14,195,15.6248125,159.5915625,95.7549375
"196",2017-07-15,196,15.5363229166667,159.235885416667,95.54153125
"197",2017-07-16,197,15.5197604166667,159.1353125,95.4811875
"198",2017-07-17,198,15.840625,159.23359375,95.54015625
"199",2017-07-18,199,15.8340416666667,158.519385416667,95.11163125
"200",2017-07-19,200,16.2161145833333,158.37925,95.02755
"201",2017-07-20,201,16.05321875,NA,NA
"202",2017-07-21,202,16.3278854166667,NA,NA
"203",2017-07-22,203,15.9556875,NA,NA
"204",2017-07-23,204,15.7163020833333,NA,NA
"205",2017-07-24,205,15.05609375,NA,NA
"206",2017-07-25,206,15.9100416666667,155.928114583333,93.55686875
"207",2017-07-26,207,15.94275,157.32865625,94.39719375
"208",2017-07-27,208,16.3494791666667,158.098916666667,94.85935
"209",2017-07-28,209,15.8383854166667,156.59328125,93.95596875
"210",2017-07-29,210,14.93975,149.398395833333,89.6390375
"211",2017-07-30,211,16.1879479166667,150.823625,90.494175
"212",2017-07-31,212,16.036375,152.753291666667,91.651975
"213",2017-08-01,213,16.04903125,152.302791666667,91.381675
"214",2017-08-02,214,15.7506145833333,149.42728125,89.65636875
"215",2017-08-03,215,15.373625,147.619,88.5714
"216",2017-08-04,216,16.25765625,150.369947916667,90.22196875
"217",2017-08-05,217,15.5991875,148.118625,88.871175
"218",2017-08-06,218,16.5878854166667,150.05240625,90.03144375
"219",2017-08-07,219,16.5876666666667,151.088489583333,90.65309375
"220",2017-08-08,220,15.6073229166667,148.505864583333,89.10351875
"221",2017-08-09,221,16.57140625,148.818395833333,89.2910375
"222",2017-08-10,222,16.03015625,148.207447916667,88.92446875
"223",2017-08-11,223,16.3258958333333,146.693322916667,88.01599375
"224",2017-08-12,224,16.3020208333333,147.679291666667,88.607575
"225",2017-08-13,225,16.361,146.896697916667,88.13801875
"226",2017-08-14,226,16.3385,144.62371875,86.77423125
"227",2017-08-15,227,16.5096145833333,144.869072916667,86.92144375
"228",2017-08-16,228,16.0955520833333,146.182802083333,87.70968125
"229",2017-08-17,229,16.5776770833333,143.405989583333,86.04359375
"230",2017-08-18,230,16.6786875,143.755947916667,86.25356875
"231",2017-08-19,231,16.2130833333333,144.106291666667,86.463775
"232",2017-08-20,232,16.59765625,143.829229166667,86.2975375
"233",2017-08-21,233,16.7218541666667,143.320885416667,85.99253125
"234",2017-08-22,234,17.2691145833333,145.62703125,87.37621875
"235",2017-08-23,235,16.6549270833333,147.543260416667,88.52595625
"236",2017-08-24,236,16.5694375,140.917520833333,84.5505125
"237",2017-08-25,237,16.4762604166667,139.9595625,83.9757375
"238",2017-08-26,238,16.5541770833333,139.595635416667,83.75738125
"239",2017-08-27,239,16.29153125,138.042114583333,82.82526875
"240",2017-08-28,240,16.2810104166667,137.749958333333,82.649975
"241",2017-08-29,241,15.7637604166667,134.9789375,80.9873625
"242",2017-08-30,242,15.2380208333333,128.227333333333,76.9364
"243",2017-08-31,243,15.67440625,130.183947916667,78.11036875
"244",2017-09-01,244,15.0449791666667,131.2251875,78.7351125
"245",2017-09-02,245,14.9026041666667,131.016270833333,78.6097625
"246",2017-09-03,246,14.8688125,129.77465625,77.86479375
"247",2017-09-04,247,17.7387916666667,149.561677083333,89.73700625
"248",2017-09-05,248,17.38565625,153.353677083333,92.01220625
"249",2017-09-06,249,15.2799479166667,140.530020833333,84.3180125
"250",2017-09-07,250,15.64446875,133.629958333333,80.177975
"251",2017-09-08,251,15.1904166666667,131.458052083333,78.87483125
"252",2017-09-09,252,14.58628125,128.079510416667,76.84770625
"253",2017-09-10,253,14.9324270833333,125.704927083333,75.42295625
"254",2017-09-11,254,15.3714895833333,128.313458333333,76.988075
"255",2017-09-12,255,15.1691354166667,126.842104166667,76.1052625
"256",2017-09-13,256,15.0873020833333,128.305489583333,76.98329375
"257",2017-09-14,257,15.0542916666667,126.56034375,75.93620625
"258",2017-09-15,258,14.8154270833333,124.234177083333,74.54050625
"259",2017-09-16,259,15.19721875,122.28334375,73.37000625
"260",2017-09-17,260,14.98515625,123.633697916667,74.18021875
"261",2017-09-18,261,15.5815104166667,128.439416666667,77.06365
"262",2017-09-19,262,15.0805416666667,126.001739583333,75.60104375
"263",2017-09-20,263,14.7823854166667,118.81165625,71.28699375
"264",2017-09-21,264,15.2676666666667,121.544791666667,72.926875
"265",2017-09-22,265,14.8345208333333,122.897229166667,73.7383375
"266",2017-09-23,266,16.22740625,128.688177083333,77.21290625
"267",2017-09-24,267,16.7079375,132.266291666667,79.359775
"268",2017-09-25,268,16.31840625,131.626270833333,78.9757625
"269",2017-09-26,269,16.1528541666667,130.588833333333,78.3533
"270",2017-09-27,270,16.3480625,130.466354166667,78.2798125
"271",2017-09-28,271,16.0421354166667,129.754947916667,77.85296875
"272",2017-09-29,272,16.5995833333333,130.636020833333,78.3816125
"273",2017-09-30,273,15.4463125,127.724541666667,76.634725
"274",2017-10-01,274,16.65640625,131.069927083333,78.64195625
"275",2017-10-02,275,16.5768333333333,133.44303125,80.06581875
"276",2017-10-03,276,16.5885416666667,134.83471875,80.90083125
"277",2017-10-04,277,18.0308854166667,144.1096875,86.4658125
"278",2017-10-05,278,18.2038333333333,146.787895833333,88.0727375
"279",2017-10-06,279,16.4406354166667,138.0199375,82.8119625
"280",2017-10-07,280,16.7361770833333,134.695927083333,80.81755625
"281",2017-10-08,281,18.7053125,146.474760416667,87.88485625
"282",2017-10-09,282,17.3390833333333,139.308572916667,83.58514375
"283",2017-10-10,283,17.4151041666667,138.300375,82.980225
"284",2017-10-11,284,16.2605625,130.319489583333,78.19169375
"285",2017-10-12,285,14.9606979166667,123.21809375,73.93085625
"286",2017-10-13,286,16.1778958333333,129.56096875,77.73658125
"287",2017-10-14,287,16.2786666666667,131.476208333333,78.885725
"288",2017-10-15,288,17.4450729166667,139.777604166667,83.8665625
"289",2017-10-16,289,17.2035833333333,143.328833333333,85.9973
"290",2017-10-17,290,16.1860416666667,139.626072916667,83.77564375
"291",2017-10-18,291,16.8836458333333,142.72896875,85.63738125
"292",2017-10-19,292,16.7384479166667,142.534677083333,85.52080625
"293",2017-10-20,293,16.7028229166667,143.35046875,86.01028125
"294",2017-10-21,294,16.5294270833333,142.85365625,85.71219375
"295",2017-10-22,295,16.0262291666667,140.814229166667,84.4885375
"296",2017-10-23,296,15.8723020833333,139.297020833333,83.5782125
"297",2017-10-24,297,16.43765625,140.71459375,84.42875625
"298",2017-10-25,298,16.7397083333333,141.271041666667,84.762625
"299",2017-10-26,299,16.0199791666667,138.486729166667,83.0920375
"300",2017-10-27,300,16.3708854166667,142.02053125,85.21231875
"301",2017-10-28,301,16.0421875,140.502270833333,84.3013625
"302",2017-10-29,302,15.4476666666667,139.325614583333,83.59536875
"303",2017-10-30,303,14.9131145833333,137.90559375,82.74335625
"304",2017-10-31,304,15.1093020833333,138.774895833333,83.2649375
"305",2017-11-01,305,14.70090625,138.601270833333,83.1607625
"306",2017-11-02,306,14.6063958333333,138.535125,83.121075
"307",2017-11-03,307,14.785125,138.55359375,83.13215625
"308",2017-11-04,308,14.5802395833333,138.538895833333,83.1233375
"309",2017-11-05,309,14.30983,138.39007,83.034042
"310",2017-11-06,310,14.3898854166667,138.329864583333,82.99791875
"311",2017-11-07,311,14.120125,139.228479166667,83.5370875
"312",2017-11-08,312,13.4658020833333,139.396166666667,83.6377
"313",2017-11-09,313,13.2369375,140.18325,84.10995
"314",2017-11-10,314,12.7368020833333,140.662322916667,84.39739375
"315",2017-11-11,315,11.9708958333333,140.81428125,84.48856875
"316",2017-11-12,316,11.6576770833333,140.84796875,84.50878125
"317",2017-11-13,317,11.41325,141.664895833333,84.9989375
"318",2017-11-14,318,11.17653125,141.352375,84.811425
"319",2017-11-15,319,10.9649166666667,141.380864583333,84.82851875
"320",2017-11-16,320,10.7866979166667,140.970958333333,84.582575
"321",2017-11-17,321,10.46853125,140.586604166667,84.3519625
"322",2017-11-18,322,10.1751666666667,140.7291875,84.4375125
"323",2017-11-19,323,10.0763229166667,140.716135416667,84.42968125
"324",2017-11-20,324,9.62216666666667,140.416854166667,84.2501125
"325",2017-11-21,325,9.47026041666667,140.106760416667,84.06405625
"326",2017-11-22,326,9.37214583333333,140.043458333333,84.026075
"327",2017-11-23,327,9.18776041666667,139.862666666667,83.9176
"328",2017-11-24,328,9.05139583333333,140.163489583333,84.09809375
"329",2017-11-25,329,8.92322916666667,140.075416666667,84.04525
"330",2017-11-26,330,8.82386458333333,139.877625,83.926575
"331",2017-11-27,331,8.48002083333333,139.961458333333,83.976875
"332",2017-11-28,332,8.33457291666667,140.097677083333,84.05860625
"333",2017-11-29,333,8.23757291666667,140.246885416667,84.14813125
"334",2017-11-30,334,8.16938541666667,140.292947916667,84.17576875
"335",2017-12-01,335,8.11492708333333,140.294416666667,84.17665
"336",2017-12-02,336,8.00888541666667,140.268645833333,84.1611875
"337",2017-12-03,337,7.92697916666667,140.139322916667,84.08359375
"338",2017-12-04,338,7.87210416666667,139.934635416667,83.96078125
"339",2017-12-05,339,7.82383333333333,140.0573125,84.0343875
"340",2017-12-06,340,7.8736875,139.862239583333,83.91734375
"341",2017-12-07,341,7.67242708333333,139.681302083333,83.80878125
"342",2017-12-08,342,7.38208333333333,139.616927083333,83.77015625
"343",2017-12-09,343,7.20530208333333,139.436927083333,83.66215625
"344",2017-12-10,344,6.99548958333333,139.2750625,83.5650375
"345",2017-12-11,345,6.79322916666667,139.172416666667,83.50345
"346",2017-12-12,346,6.7483125,139.1700625,83.5020375
"347",2017-12-13,347,6.28311458333333,139.065333333333,83.4392
"348",2017-12-14,348,5.67677083333333,139.296145833333,83.5776875
"349",2017-12-15,349,5.3691875,139.276208333333,83.565725
"350",2017-12-16,350,5.0808125,139.538427083333,83.72305625
"351",2017-12-17,351,4.91392708333333,139.4949375,83.6969625
"352",2017-12-18,352,4.87677083333333,139.43546875,83.66128125
"353",2017-12-19,353,4.88020833333333,139.507072916667,83.70424375
"354",2017-12-20,354,4.74722916666667,139.687302083333,83.81238125
"355",2017-12-21,355,4.45936458333333,139.938770833333,83.9632625
"356",2017-12-22,356,4.41740625,139.785979166667,83.8715875
"357",2017-12-23,357,4.40939583333333,139.796104166667,83.8776625
"358",2017-12-24,358,4.34682291666667,139.862208333333,83.917325
"359",2017-12-25,359,4.11366666666667,139.966729166667,83.9800375
"360",2017-12-26,360,3.37577083333333,140.401895833333,84.2411375
"361",2017-12-27,361,2.88384375,140.63659375,84.38195625
"362",2017-12-28,362,2.21234375,141.123177083333,84.67390625
"363",2017-12-29,363,1.71278125,141.354322916667,84.81259375
"364",2017-12-30,364,1.35238541666667,141.647677083333,84.98860625
"365",2017-12-31,365,1.66090625,141.733979166667,85.0403875
